,timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,id,mac-addr
1339,0,23825,1088059,4384,0,303,0,0,0,b1,
1340,0,20466,267723,759,0,10722,0,0,0,b1,
1341,0,44435,1357343,5146,0,11118,0,0,0,b1,
1342,0,23914,1088903,4384,0,304,0,0,0,b1,
1343,0,20520,268439,761,0,10814,0,0,0,b1,
1344,0,44595,1358938,5151,0,11190,0,0,0,b1,
1345,0,24005,1089770,4389,0,306,0,0,0,b1,
1346,0,20590,269168,761,0,10884,0,0,0,b1,
1347,0,44748,1360507,5158,0,11253,0,0,0,b1,
1348,0,24096,1090616,4393,0,306,0,0,0,b1,
1349,0,20652,269890,765,0,10946,0,0,0,b1,
1350,0,40290,1312658,5000,0,9683,0,0,0,b1,
1351,0,21417,1065078,4305,0,279,0,0,0,b1,
1352,0,18873,247579,694,0,9404,0,0,0,b1,
1353,0,40337,1314456,5006,0,9697,0,0,0,b1,
1354,0,21445,1065992,4308,0,279,0,0,0,b1,
1355,0,18891,248463,698,0,9418,0,0,0,b1,
1356,0,40422,1316241,5012,0,9715,0,0,0,b1,
1357,0,21504,1066904,4311,0,280,0,0,0,b1,
1358,0,18918,249336,700,0,9435,0,0,0,b1,
1359,0,40558,1317895,5018,0,9741,0,0,0,b1,
1360,0,21576,1067772,4315,0,280,0,0,0,b1,
1361,0,18982,250122,703,0,9460,0,0,0,b1,
1362,0,40727,1319387,5021,0,9827,0,0,0,b1,
1363,0,21669,1068580,4315,0,281,0,0,0,b1,
1364,0,19058,250806,706,0,9545,0,0,0,b1,
1365,0,39711,1306358,4981,0,9524,0,0,0,b1,
1366,0,21078,1061759,4297,0,278,0,0,0,b1,
1367,0,18633,244599,684,0,9245,0,0,0,b1,
1368,0,39792,1308062,4986,0,9548,0,0,0,b1,
1369,0,21123,1062638,4302,0,278,0,0,0,b1,
1370,0,18668,245423,684,0,9269,0,0,0,b1,
1371,0,39963,1309641,4992,0,9589,0,0,0,b1,
1372,0,21227,1063474,4302,0,278,0,0,0,b1,
1373,0,18735,246166,689,0,9310,0,0,0,b1,
1374,0,40107,1311270,4995,0,9629,0,0,0,b1,
1375,0,21312,1064344,4305,0,278,0,0,0,b1,
1376,0,18795,246925,689,0,9350,0,0,0,b1,
1377,0,38928,1297304,4951,0,9319,0,0,0,b1,
1378,0,20619,1056976,4293,0,275,0,0,0,b1,
1379,0,18308,240328,657,0,9044,0,0,0,b1,
1380,0,38971,1299113,4956,0,9332,0,0,0,b1,
1381,0,20642,1057909,4293,0,275,0,0,0,b1,
1382,0,18328,241204,663,0,9057,0,0,0,b1,
1383,0,39112,1300684,4963,0,9368,0,0,0,b1,
1384,0,20718,1058739,4293,0,276,0,0,0,b1,
1385,0,18393,241944,669,0,9092,0,0,0,b1,
1386,0,39272,1302202,4968,0,9436,0,0,0,b1,
1387,0,20805,1059563,4293,0,276,0,0,0,b1,
1388,0,18466,242638,674,0,9159,0,0,0,b1,
1389,0,39419,1303827,4974,0,9462,0,0,0,b1,
1390,0,20892,1060432,4294,0,278,0,0,0,b1,
1391,0,18527,243394,679,0,9184,0,0,0,b1,
1392,0,39573,1305453,4979,0,9500,0,0,0,b1,
1393,0,20998,1061289,4294,0,278,0,0,0,b1,
1394,0,18574,244163,684,0,9222,0,0,0,b1,
1395,0,38280,1290290,4930,0,9134,0,0,0,b1,
1396,0,20249,1053240,4291,0,272,0,0,0,b1,
1397,0,18031,237050,639,0,8862,0,0,0,b1,
1398,0,38363,1292069,4938,0,9151,0,0,0,b1,
1399,0,20295,1054161,4292,0,272,0,0,0,b1,
1400,0,18068,237908,645,0,8879,0,0,0,b1,
1401,0,38542,1293625,4943,0,9219,0,0,0,b1,
1402,0,20388,1055013,4292,0,274,0,0,0,b1,
1403,0,18154,238612,650,0,8945,0,0,0,b1,
1404,0,38701,1295255,4946,0,9268,0,0,0,b1,
1405,0,20502,1055873,4292,0,274,0,0,0,b1,
1406,0,18198,239381,653,0,8993,0,0,0,b1,
1407,0,38846,1296861,4948,0,9312,0,0,0,b1,
1408,0,20580,1056737,4293,0,275,0,0,0,b1,
1409,0,18266,240124,655,0,9037,0,0,0,b1,
1410,0,37688,1283709,4902,0,8997,0,0,0,b1,
1411,0,19898,1049796,4275,0,270,0,0,0,b1,
1412,0,17790,233912,626,0,8726,0,0,0,b1,
1413,0,37767,1285477,4908,0,9014,0,0,0,b1,
1414,0,19944,1050706,4279,0,270,0,0,0,b1,
1415,0,17823,234771,629,0,8744,0,0,0,b1,
1416,0,37898,1287102,4918,0,9046,0,0,0,b1,
1417,0,20019,1051551,4289,0,270,0,0,0,b1,
1418,0,17879,235551,629,0,8776,0,0,0,b1,
1419,0,38052,1288671,4926,0,9091,0,0,0,b1,
1420,0,20114,1052385,4291,0,272,0,0,0,b1,
1421,0,17938,236286,635,0,8819,0,0,0,b1,
1422,0,36922,1275382,4877,0,8754,0,0,0,b1,
1423,0,19439,1045377,4264,0,266,0,0,0,b1,
1424,0,17483,230005,612,0,8487,0,0,0,b1,
1425,0,37029,1277080,4882,0,8774,0,0,0,b1,
1426,0,19511,1046251,4264,0,266,0,0,0,b1,
1427,0,17518,230829,617,0,8507,0,0,0,b1,
1428,0,37166,1278714,4886,0,8810,0,0,0,b1,
1429,0,19593,1047119,4269,0,268,0,0,0,b1,
1430,0,17573,231595,617,0,8542,0,0,0,b1,
1431,0,37319,1280338,4892,0,8850,0,0,0,b1,
1432,0,19684,1047985,4269,0,268,0,0,0,b1,
1433,0,17634,232353,623,0,8582,0,0,0,b1,
1434,0,37462,1281951,4899,0,8900,0,0,0,b1,
1435,0,19770,1048849,4272,0,268,0,0,0,b1,
1436,0,17692,233102,626,0,8632,0,0,0,b1,
1437,0,37632,1283457,4902,0,8993,0,0,0,b1,
1438,0,19869,1049666,4275,0,270,0,0,0,b1,
1439,0,17763,233791,626,0,8722,0,0,0,b1,
1440,0,36361,1267184,4853,0,8625,0,0,0,b1,
1441,0,19122,1041092,4256,0,266,0,0,0,b1,
1442,0,17239,226091,597,0,8358,0,0,0,b1,
1443,0,36437,1268964,4859,0,8644,0,0,0,b1,
1444,0,19167,1042006,4259,0,266,0,0,0,b1,
1445,0,17269,226958,600,0,8377,0,0,0,b1,
1446,0,36518,1270753,4862,0,8660,0,0,0,b1,
1447,0,19206,1042940,4259,0,266,0,0,0,b1,
1448,0,17312,227812,602,0,8393,0,0,0,b1,
1449,0,36641,1272420,4868,0,8682,0,0,0,b1,
1450,0,19269,1043806,4262,0,266,0,0,0,b1,
1451,0,17371,228614,605,0,8416,0,0,0,b1,
1452,0,36793,1274044,4870,0,8726,0,0,0,b1,
1453,0,19362,1044675,4264,0,266,0,0,0,b1,
1454,0,17431,229368,605,0,8459,0,0,0,b1,
1455,0,35623,1259730,4832,0,8416,0,0,0,b1,
1456,0,18686,1037106,4239,0,262,0,0,0,b1,
