systime,senderId,receiverId,channelFreq,channelBw,rssiMean,dataRateMean,nBytesReceived
1548780139,ap1,w2,2437,20,-100.000000,0.000000,0
1548780140,ap3,w3,2462,20,-100.000000,0.000000,0
1548780140,ap2,m1,5190,40,-60.750000,6.500000,308280
1548780140,ap4,w1,5230,40,-67.955056,6.500000,137035
1548780140,ap1,w2,2437,20,-100.000000,0.000000,0
1548780141,ap3,w3,2462,20,-100.000000,0.000000,0
1548780141,ap2,m1,5190,40,-58.798790,22.996974,1023775
1548780141,ap4,w1,5230,40,-69.943396,6.500000,163470
1548780141,ap1,w2,2437,20,-100.000000,0.000000,0
1548780142,ap3,w3,2462,20,-100.000000,0.000000,0
1548780142,ap2,m1,5190,40,-58.142857,67.379464,481572
1548780142,ap4,w1,5230,40,-71.029204,24.105740,1539355
1548780142,ap1,w2,2437,20,-100.000000,0.000000,0
1548780143,ap3,w3,2462,20,-100.000000,0.000000,0
1548780143,ap2,m1,5190,40,-57.658241,35.762639,2857510
1548780143,ap4,w1,5230,40,-65.141199,18.077369,798495
1548780143,ap1,w2,2437,20,-100.000000,0.000000,0
1548780144,ap3,w3,2462,20,-100.000000,0.000000,0
1548780144,ap2,m1,5190,40,-59.706326,46.909170,2505865
1548780144,ap4,w1,5230,40,-61.573913,6.500000,356970
1548780144,ap1,w2,2437,20,-100.000000,0.000000,0
1548780145,ap3,w3,2462,20,-100.000000,0.000000,0
1548780145,ap2,m1,5190,40,-64.406107,37.800000,1907170
1548780145,ap4,w1,5230,40,-66.115789,6.500000,291370
1548780145,ap1,w2,2437,20,-100.000000,0.000000,0
1548780146,ap3,w3,2462,20,-100.000000,0.000000,0
1548780146,ap2,m1,5190,40,-56.680546,106.342785,6045465
1548780146,ap4,w1,5230,40,-63.414141,6.500000,148505
1548780146,ap1,w2,2437,20,-100.000000,0.000000,0
1548780147,ap3,w3,2462,20,-100.000000,0.000000,0
1548780147,ap2,m1,5190,40,-54.749844,118.967035,6910475
1548780147,ap4,w1,5230,40,-61.706294,6.500000,210805
1548780147,ap1,w2,2437,20,-100.000000,0.000000,0
1548780148,ap3,w3,2462,20,-100.000000,0.000000,0
1548780148,ap2,m1,5190,40,-56.959018,181.676319,5872185
1548780148,ap4,w1,5230,40,-62.251572,10.040881,238405
1548780148,ap1,w2,2437,20,-100.000000,0.000000,0
1548780149,ap3,w3,2462,20,-100.000000,0.000000,0
1548780149,ap2,m1,5190,40,-58.642226,143.744581,5394195
1548780149,ap4,w1,5230,40,-61.218638,28.412186,1201467
1548780149,ap1,w2,2437,20,-100.000000,0.000000,0
1548780150,ap3,w3,2462,20,-100.000000,0.000000,0
1548780150,ap2,m1,5190,40,-60.239419,120.648995,3371265
1548780150,ap4,w1,5230,40,-58.484137,52.946383,4633440
1548780150,ap1,w2,2437,20,-100.000000,0.000000,0
1548780151,ap3,w3,2462,20,-100.000000,0.000000,0
1548780151,ap2,m1,5190,40,-60.515543,112.934938,5245105
1548780151,ap4,w1,5230,40,-58.918544,48.319237,4193095
1548780151,ap1,w2,2437,20,-56.764706,58.801617,885833
1548780152,ap3,w3,2462,20,-100.000000,0.000000,0
1548780152,ap2,m1,5190,40,-60.674822,122.485596,3655450
1548780152,ap4,w1,5230,40,-56.859787,61.085533,4215655
1548780152,ap1,w2,2437,20,-59.052632,31.235230,290825
1548780153,ap3,w3,2462,20,-100.000000,0.000000,0
1548780153,ap2,m1,5190,40,-61.141709,82.862673,3950230
1548780153,ap4,w1,5230,40,-57.500793,62.584681,4609835
1548780153,ap1,w2,2437,20,-65.461538,23.327776,86120
1548780154,ap3,w3,2462,20,-100.000000,0.000000,0
1548780154,ap2,m1,5190,40,-60.478632,79.015385,5062970
1548780154,ap4,w1,5230,40,-55.300805,77.953219,5752240
1548780154,ap1,w2,2437,20,-62.865854,45.085469,236403
1548780155,ap3,w3,2462,20,-100.000000,0.000000,0
1548780155,ap2,m1,5190,40,-61.767296,109.107633,5044310
1548780155,ap4,w1,5230,40,-62.420233,32.151751,1113905
1548780155,ap1,w2,2437,20,-63.006494,56.593594,453991
1548780156,ap3,w3,2462,20,-100.000000,0.000000,0
1548780156,ap2,m1,5190,40,-61.530244,123.578293,6309255
1548780156,ap4,w1,5230,40,-57.946667,14.902222,659630
1548780156,ap1,w2,2437,20,-63.652778,56.114987,422787
1548780157,ap3,w3,2462,20,-100.000000,0.000000,0
1548780157,ap2,m1,5190,40,-62.074648,112.967430,4095920
1548780157,ap4,w1,5230,40,-55.427129,25.481073,2388515
1548780157,ap1,w2,2437,20,-63.480263,55.332988,454414
1548780158,ap3,w3,2462,20,-100.000000,0.000000,0
1548780158,ap2,m1,5190,40,-61.611111,105.427810,4455920
1548780158,ap4,w1,5230,40,-57.174475,78.340339,5751735
1548780158,ap1,w2,2437,20,-58.938144,40.932903,293379
1548780159,ap3,w3,2462,20,-100.000000,0.000000,0
1548780159,ap2,m1,5190,40,-62.936398,62.318012,2688405
1548780159,ap4,w1,5230,40,-58.310494,76.402428,5026505
1548780159,ap1,w2,2437,20,-61.755906,25.462896,385689
1548780160,ap3,w3,2462,20,-100.000000,0.000000,0
1548780160,ap2,m1,5190,40,-64.962138,49.091685,1949065
1548780160,ap4,w1,5230,40,-58.239457,95.252314,7020295
1548780160,ap1,w2,2437,20,-69.978261,31.822650,250619
1548780161,ap3,w3,2462,20,-100.000000,0.000000,0
1548780161,ap2,m1,5190,40,-71.193261,37.860753,1468355
1548780161,ap4,w1,5230,40,-60.760093,90.064680,6816785
1548780161,ap1,w2,2437,20,-74.888889,28.708314,24482
1548780162,ap3,w3,2462,20,-100.000000,0.000000,0
1548780162,ap2,m1,5190,40,-77.104294,17.476994,472930
1548780162,ap4,w1,5230,40,-67.146091,71.243827,4211380
1548780162,ap1,w2,2437,20,-83.000000,6.500000,1577
1548780163,ap3,w3,2462,20,-100.000000,0.000000,0
1548780163,ap2,m1,5190,40,-77.253796,16.088937,665855
1548780163,ap4,w1,5230,40,-69.478979,82.560811,1929140
1548780163,ap1,w2,2437,20,-100.000000,0.000000,0
1548780164,ap3,w3,2462,20,-100.000000,0.000000,0
1548780164,ap2,m1,5190,40,-79.371795,7.041667,225580
1548780164,ap4,w1,5230,40,-73.855589,58.037257,4392635
1548780164,ap1,w2,2437,20,-100.000000,0.000000,0
1548780165,ap3,w3,2462,20,-100.000000,0.000000,0
1548780165,ap2,m1,5190,40,-80.210526,6.500000,85915
1548780165,ap4,w1,5230,40,-75.709280,43.560350,2262975
1548780165,ap1,w2,2437,20,-100.000000,0.000000,0
1548780166,ap3,w3,2462,20,-100.000000,0.000000,0
1548780166,ap2,m1,5190,40,-80.740741,6.500000,76490
1548780166,ap4,w1,5230,40,-77.413735,30.144472,1762830
1548780166,ap1,w2,2437,20,-100.000000,0.000000,0
1548780167,ap3,w3,2462,20,-100.000000,0.000000,0
1548780167,ap2,m1,5190,40,-80.000000,6.500000,33725
1548780167,ap4,w1,5230,40,-73.747676,42.787185,2229630
1548780167,ap1,w2,2437,20,-100.000000,0.000000,0
1548780168,ap3,w3,2462,20,-100.000000,0.000000,0
1548780168,ap2,m1,5190,40,-76.285714,6.500000,157835
1548780168,ap4,w1,5230,40,-69.553788,54.000000,3502055
1548780168,ap1,w2,2437,20,-100.000000,0.000000,0
1548780169,ap3,w3,2462,20,-100.000000,0.000000,0
1548780169,ap2,m1,5190,40,-72.851240,6.500000,366790
1548780169,ap4,w1,5230,40,-64.001229,73.086636,4750085
1548780169,ap1,w2,2437,20,-100.000000,0.000000,0
1548780170,ap3,w3,2462,20,-100.000000,0.000000,0
1548780170,ap2,m1,5190,40,-66.293333,6.500000,221690
1548780170,ap4,w1,5230,40,-58.631396,114.693956,7489625
1548780170,ap1,w2,2437,20,-100.000000,0.000000,0
1548780171,ap3,w3,2462,20,-100.000000,0.000000,0
1548780171,ap2,m1,5190,40,-63.271111,6.500000,344435
1548780171,ap4,w1,5230,40,-58.385296,82.611526,5241790
1548780171,ap1,w2,2437,20,-100.000000,0.000000,0
1548780172,ap3,w3,2462,20,-100.000000,0.000000,0
1548780172,ap2,m1,5190,40,-61.398230,6.500000,350750
1548780172,ap4,w1,5230,40,-57.621321,77.794749,5442985
1548780172,ap1,w2,2437,20,-100.000000,0.000000,0
1548780173,ap3,w3,2462,20,-100.000000,0.000000,0
1548780173,ap2,m1,5190,40,-63.103448,6.500000,312945
1548780173,ap4,w1,5230,40,-58.390732,74.377962,5487690
1548780173,ap1,w2,2437,20,-100.000000,0.000000,0
1548780174,ap3,w3,2462,20,-100.000000,0.000000,0
1548780174,ap2,m1,5190,40,-66.227273,6.500000,136160
1548780174,ap4,w1,5230,40,-57.409347,87.458568,6696250
1548780174,ap1,w2,2437,20,-100.000000,0.000000,0
1548780175,ap3,w3,2462,20,-100.000000,0.000000,0
1548780175,ap2,m1,5190,40,-69.705882,6.500000,264350
1548780175,ap4,w1,5230,40,-60.839489,56.421520,4079680
1548780175,ap1,w2,2437,20,-68.750000,6.500000,5628
1548780176,ap3,w3,2462,20,-100.000000,0.000000,0
1548780176,ap2,m1,5190,40,-70.573427,6.500000,221685
1548780176,ap4,w1,5230,40,-65.344799,32.154791,1791215
1548780176,ap1,w2,2437,20,-71.680000,6.500000,40046
1548780177,ap3,w3,2462,20,-100.000000,0.000000,0
1548780177,ap2,m1,5190,40,-64.118421,6.500000,234320
1548780177,ap4,w1,5230,40,-56.601992,78.265417,6141760
1548780177,ap1,w2,2437,20,-72.109091,6.500000,93358
1548780178,ap3,w3,2462,20,-100.000000,0.000000,0
1548780178,ap2,m1,5190,40,-63.584906,6.500000,245885
1548780178,ap4,w1,5230,40,-57.752920,95.908533,7274945
1548780178,ap1,w2,2437,20,-69.875000,6.500000,97862
1548780179,ap3,w3,2462,20,-100.000000,0.000000,0
1548780179,ap2,m1,5190,40,-62.274194,6.500000,192140
1548780179,ap4,w1,5230,40,-55.176089,119.717951,8010190
1548780179,ap1,w2,2437,20,-66.886598,37.095937,189454
1548780180,ap3,w3,2462,20,-100.000000,0.000000,0
1548780180,ap2,m1,5190,40,-60.848485,6.500000,51315
1548780180,ap4,w1,5230,40,-55.900231,195.880818,5595875
1548780180,ap1,w2,2437,20,-66.590909,45.110862,357835
1548780181,ap3,w3,2462,20,-100.000000,0.000000,0
1548780181,ap2,m1,5190,40,-61.488372,6.500000,66865
1548780181,ap4,w1,5230,40,-56.929670,179.997033,6557090
1548780181,ap1,w2,2437,20,-63.571429,48.982840,157539
1548780182,ap3,w3,2462,20,-100.000000,0.000000,0
1548780182,ap2,m1,5190,40,-62.536585,6.500000,63755
1548780182,ap4,w1,5230,40,-57.934296,179.144435,5084745
1548780182,ap1,w2,2437,20,-100.000000,0.000000,0
1548780183,ap3,w3,2462,20,-100.000000,0.000000,0
1548780183,ap2,m1,5190,40,-57.230000,6.500000,307600
1548780183,ap4,w1,5230,40,-58.647284,153.124746,6394295
1548780183,ap1,w2,2437,20,-100.000000,0.000000,0
1548780184,ap3,w3,2462,20,-100.000000,0.000000,0
1548780184,ap2,m1,5190,40,-56.227425,6.500000,464945
1548780184,ap4,w1,5230,40,-58.346253,108.059034,7258805
1548780184,ap1,w2,2437,20,-100.000000,0.000000,0
1548780185,ap3,w3,2462,20,-100.000000,0.000000,0
1548780185,ap2,m1,5190,40,-55.210526,6.500000,411590
1548780185,ap4,w1,5230,40,-58.787021,91.974284,8355510
1548780185,ap1,w2,2437,20,-100.000000,0.000000,0
1548780186,ap3,w3,2462,20,-100.000000,0.000000,0
1548780186,ap2,m1,5190,40,-54.181287,97.657895,985312
1548780186,ap4,w1,5230,40,-62.465365,79.172229,4579640
1548780186,ap1,w2,2437,20,-100.000000,0.000000,0
1548780187,ap3,w3,2462,20,-100.000000,0.000000,0
1548780187,ap2,m1,5190,40,-58.758523,90.185369,4060640
1548780187,ap4,w1,5230,40,-61.537201,77.493064,4586340
1548780187,ap1,w2,2437,20,-100.000000,0.000000,0
1548780188,ap3,w3,2462,20,-100.000000,0.000000,0
1548780188,ap2,m1,5190,40,-65.414453,44.885114,2346185
1548780188,ap4,w1,5230,40,-59.480305,77.225354,6673985
1548780188,ap1,w2,2437,20,-100.000000,0.000000,0
1548780189,ap3,w3,2462,20,-100.000000,0.000000,0
1548780189,ap2,m1,5190,40,-58.795944,116.978612,4574380
1548780189,ap4,w1,5230,40,-60.118906,99.630426,7016215
1548780189,ap1,w2,2437,20,-100.000000,0.000000,0
1548780190,ap3,w3,2462,20,-100.000000,0.000000,0
1548780190,ap2,m1,5190,40,-55.068966,138.581216,4763430
1548780190,ap4,w1,5230,40,-63.008259,78.288467,4728335
1548780190,ap1,w2,2437,20,-100.000000,0.000000,0
1548780191,ap3,w3,2462,20,-100.000000,0.000000,0
1548780191,ap2,m1,5190,40,-55.228335,149.605501,5746415
1548780191,ap4,w1,5230,40,-63.375756,79.955658,5027875
1548780191,ap1,w2,2437,20,-100.000000,0.000000,0
1548780192,ap3,w3,2462,20,-100.000000,0.000000,0
1548780192,ap2,m1,5190,40,-56.632234,175.894973,6250355
1548780192,ap4,w1,5230,40,-66.632892,71.768511,3737850
1548780192,ap1,w2,2437,20,-100.000000,0.000000,0
1548780193,ap3,w3,2462,20,-100.000000,0.000000,0
1548780193,ap2,m1,5190,40,-58.937705,183.543517,4827385
1548780193,ap4,w1,5230,40,-66.544910,55.250428,3400990
1548780193,ap1,w2,2437,20,-100.000000,0.000000,0
1548780194,ap3,w3,2462,20,-100.000000,0.000000,0
1548780194,ap2,m1,5190,40,-60.777778,144.554000,3258030
1548780194,ap4,w1,5230,40,-67.238033,73.810492,4439470
1548780194,ap1,w2,2437,20,-100.000000,0.000000,0
1548780195,ap3,w3,2462,20,-100.000000,0.000000,0
1548780195,ap2,m1,5190,40,-60.254560,153.591967,3710755
1548780195,ap4,w1,5230,40,-67.392030,60.669070,3818625
1548780195,ap1,w2,2437,20,-100.000000,0.000000,0
1548780196,ap3,w3,2462,20,-100.000000,0.000000,0
1548780196,ap2,m1,5190,40,-60.482482,108.932057,5754780
1548780196,ap4,w1,5230,40,-68.388717,72.561686,4665550
1548780196,ap1,w2,2437,20,-100.000000,0.000000,0
1548780197,ap3,w3,2462,20,-100.000000,0.000000,0
1548780197,ap2,m1,5190,40,-61.571036,94.058427,5769455
1548780197,ap4,w1,5230,40,-69.489432,77.748833,5282705
1548780197,ap1,w2,2437,20,-100.000000,0.000000,0
1548780198,ap3,w3,2462,20,-100.000000,0.000000,0
1548780198,ap2,m1,5190,40,-62.738214,101.738980,3758475
1548780198,ap4,w1,5230,40,-68.932358,57.051005,3961885
1548780198,ap1,w2,2437,20,-100.000000,0.000000,0
1548780199,ap3,w3,2462,20,-100.000000,0.000000,0
1548780199,ap2,m1,5190,40,-60.248047,118.846802,5898720
1548780199,ap4,w1,5230,40,-71.301587,59.723016,2750590
1548780199,ap1,w2,2437,20,-100.000000,0.000000,0
1548780200,ap3,w3,2462,20,-100.000000,0.000000,0
1548780200,ap2,m1,5190,40,-58.967181,135.758007,3645635
1548780200,ap4,w1,5230,40,-71.124176,44.117033,2637660
1548780200,ap1,w2,2437,20,-100.000000,0.000000,0
1548780201,ap3,w3,2462,20,-100.000000,0.000000,0
1548780201,ap2,m1,5190,40,-62.232993,102.225603,6639115
1548780201,ap4,w1,5230,40,-71.980890,63.744316,4408665
1548780201,ap1,w2,2437,20,-100.000000,0.000000,0
1548780202,ap3,w3,2462,20,-100.000000,0.000000,0
1548780202,ap2,m1,5190,40,-64.607096,86.298292,3276705
1548780202,ap4,w1,5230,40,-72.414540,59.677108,3759430
1548780202,ap1,w2,2437,20,-100.000000,0.000000,0
1548780203,ap3,w3,2462,20,-100.000000,0.000000,0
1548780203,ap2,m1,5190,40,-62.623640,113.967355,3833315
1548780203,ap4,w1,5230,40,-73.539276,52.563899,3573795
1548780203,ap1,w2,2437,20,-100.000000,0.000000,0
1548780204,ap3,w3,2462,20,-100.000000,0.000000,0
1548780204,ap2,m1,5190,40,-63.111629,98.231731,6792395
1548780204,ap4,w1,5230,40,-74.566180,49.644676,3512745
1548780204,ap1,w2,2437,20,-100.000000,0.000000,0
1548780205,ap3,w3,2462,20,-100.000000,0.000000,0
1548780205,ap2,m1,5190,40,-64.844252,99.700868,6649710
1548780205,ap4,w1,5230,40,-75.239870,50.220624,3580700
1548780205,ap1,w2,2437,20,-64.789474,43.415078,228835
1548780206,ap3,w3,2462,20,-100.000000,0.000000,0
1548780206,ap2,m1,5190,40,-69.080940,76.086162,4957525
1548780206,ap4,w1,5230,40,-76.622807,30.607018,1672060
1548780206,ap1,w2,2437,20,-64.690909,41.835003,847560
1548780207,ap3,w3,2462,20,-100.000000,0.000000,0
1548780207,ap2,m1,5190,40,-69.810391,70.353239,4275140
1548780207,ap4,w1,5230,40,-77.290653,22.165173,1141695
1548780207,ap1,w2,2437,20,-67.730769,23.673192,335593
1548780208,ap3,w3,2462,20,-100.000000,0.000000,0
1548780208,ap2,m1,5190,40,-69.744526,81.062044,3135880
1548780208,ap4,w1,5230,40,-73.350412,35.238335,1626175
1548780208,ap1,w2,2437,20,-66.221053,35.948318,582099
1548780209,ap3,w3,2462,20,-100.000000,0.000000,0
1548780209,ap2,m1,5190,40,-73.395740,49.564182,2592560
1548780209,ap4,w1,5230,40,-79.368421,10.519139,314115
1548780209,ap1,w2,2437,20,-66.321429,25.441837,313735
1548780210,ap3,w3,2462,20,-100.000000,0.000000,0
1548780210,ap2,m1,5190,40,-72.557377,55.571038,2120800
1548780210,ap4,w1,5230,40,-79.596639,6.500000,185045
1548780210,ap1,w2,2437,20,-66.734375,24.783626,129785
1548780211,ap3,w3,2462,20,-100.000000,0.000000,0
1548780211,ap2,m1,5190,40,-77.056954,24.705960,1093785
1548780211,ap4,w1,5230,40,-79.583333,6.500000,110600
1548780211,ap1,w2,2437,20,-72.272727,14.283911,55842
1548780212,ap3,w3,2462,20,-100.000000,0.000000,0
1548780212,ap2,m1,5190,40,-81.166667,6.500000,52580
1548780212,ap4,w1,5230,40,-79.366197,6.500000,213330
1548780212,ap1,w2,2437,20,-73.333333,14.518867,140649
1548780213,ap3,w3,2462,20,-100.000000,0.000000,0
1548780213,ap2,m1,5190,40,-77.865385,6.500000,148800
1548780213,ap4,w1,5230,40,-75.525253,6.500000,299050
1548780213,ap1,w2,2437,20,-66.904762,23.731515,334369
1548780214,ap3,w3,2462,20,-100.000000,0.000000,0
1548780214,ap2,m1,5190,40,-76.571429,6.500000,191175
1548780214,ap4,w1,5230,40,-79.826087,6.500000,67450
1548780214,ap1,w2,2437,20,-74.444444,17.814800,106794
1548780215,ap3,w3,2462,20,-100.000000,0.000000,0
1548780215,ap2,m1,5190,40,-76.958084,6.616766,244725
1548780215,ap4,w1,5230,40,-78.250000,6.500000,141120
1548780215,ap1,w2,2437,20,-71.500000,21.500000,40082
1548780216,ap3,w3,2462,20,-100.000000,0.000000,0
1548780216,ap2,m1,5190,40,-74.971014,6.500000,201670
1548780216,ap4,w1,5230,40,-78.725664,6.500000,166195
1548780216,ap1,w2,2437,20,-71.333333,21.863636,161520
1548780217,ap3,w3,2462,20,-100.000000,0.000000,0
1548780217,ap2,m1,5190,40,-72.290598,6.500000,173775
1548780217,ap4,w1,5230,40,-77.815603,6.615248,408590
1548780217,ap1,w2,2437,20,-74.555556,17.288874,91745
1548780218,ap3,w3,2462,20,-100.000000,0.000000,0
1548780218,ap2,m1,5190,40,-72.754386,6.500000,171150
1548780218,ap4,w1,5230,40,-77.120000,6.500000,152100
1548780218,ap1,w2,2437,20,-72.195122,36.814293,227034
1548780219,ap3,w3,2462,20,-100.000000,0.000000,0
1548780219,ap2,m1,5190,40,-71.095890,6.500000,220230
1548780219,ap4,w1,5230,40,-76.454545,6.500000,68420
1548780219,ap1,w2,2437,20,-75.000000,29.370333,61744
1548780220,ap3,w3,2462,20,-100.000000,0.000000,0
1548780220,ap2,m1,5190,40,-70.578616,6.500000,247245
1548780220,ap4,w1,5230,40,-77.400000,6.500000,15550
1548780220,ap1,w2,2437,20,-71.375000,23.532422,138952
1548780221,ap3,w3,2462,20,-100.000000,0.000000,0
1548780221,ap2,m1,5190,40,-68.323699,6.500000,269015
1548780221,ap4,w1,5230,40,-78.736842,6.500000,29545
1548780221,ap1,w2,2437,20,-70.000000,26.722242,34908
1548780222,ap3,w3,2462,20,-100.000000,0.000000,0
1548780222,ap2,m1,5190,40,-71.671642,6.500000,208370
1548780222,ap4,w1,5230,40,-78.160000,6.500000,38875
1548780222,ap1,w2,2437,20,-73.000000,22.512227,60867
1548780223,ap3,w3,2462,20,-100.000000,0.000000,0
1548780223,ap2,m1,5190,40,-69.033557,6.500000,231695
1548780223,ap4,w1,5230,40,-77.731343,6.500000,104185
1548780223,ap1,w2,2437,20,-70.000000,25.746050,61061
1548780224,ap3,w3,2462,20,-100.000000,0.000000,0
1548780224,ap2,m1,5190,40,-68.909091,6.500000,307210
1548780224,ap4,w1,5230,40,-76.542373,6.500000,183490
1548780224,ap1,w2,2437,20,-68.833333,25.311118,279785
1548780225,ap3,w3,2462,20,-100.000000,0.000000,0
1548780225,ap2,m1,5190,40,-64.954955,27.420721,849425
1548780225,ap4,w1,5230,40,-75.296296,6.500000,167260
1548780225,ap1,w2,2437,20,-64.954545,24.931479,356728
1548780226,ap3,w3,2462,20,-100.000000,0.000000,0
1548780226,ap2,m1,5190,40,-66.347826,44.413043,536475
1548780226,ap4,w1,5230,40,-76.213904,18.266488,864195
1548780226,ap1,w2,2437,20,-66.000000,33.878773,16587
1548780227,ap3,w3,2462,20,-100.000000,0.000000,0
1548780227,ap2,m1,5190,40,-100.000000,0.000000,0
1548780227,ap4,w1,5230,40,-77.052265,24.547038,886450
1548780227,ap1,w2,2437,20,-61.750000,43.333300,8861
1548780228,ap3,w3,2462,20,-100.000000,0.000000,0
1548780228,ap2,m1,5190,40,-59.953488,156.976744,247632
1548780228,ap4,w1,5230,40,-100.000000,0.000000,0
1548780228,ap1,w2,2437,20,-59.425532,45.866496,1566548
1548780229,ap3,w3,2462,20,-100.000000,0.000000,0
1548780229,ap2,m1,5190,40,-59.454370,162.567117,5961410
1548780229,ap4,w1,5230,40,-73.566667,51.125000,85712
1548780229,ap1,w2,2437,20,-61.263736,51.347283,1425139
1548780230,ap3,w3,2462,20,-100.000000,0.000000,0
1548780230,ap2,m1,5190,40,-59.239623,138.734811,7196505
1548780230,ap4,w1,5230,40,-74.397459,43.131579,1576930
1548780230,ap1,w2,2437,20,-58.542373,56.039524,1992954
1548780231,ap3,w3,2462,20,-100.000000,0.000000,0
1548780231,ap2,m1,5190,40,-58.135060,150.063830,6234900
1548780231,ap4,w1,5230,40,-70.474227,26.302191,1121680
1548780231,ap1,w2,2437,20,-47.750000,64.116331,2585560
1548780232,ap3,w3,2462,20,-100.000000,0.000000,0
1548780232,ap2,m1,5190,40,-57.973154,148.112416,3859750
1548780232,ap4,w1,5230,40,-67.889197,24.976454,541635
1548780232,ap1,w2,2437,20,-50.551020,68.347270,3226682
1548780233,ap3,w3,2462,20,-100.000000,0.000000,0
1548780233,ap2,m1,5190,40,-60.035593,136.264721,5498975
1548780233,ap4,w1,5230,40,-75.209302,6.500000,66865
1548780233,ap1,w2,2437,20,-57.708333,58.511214,2148734
1548780234,ap3,w3,2462,20,-100.000000,0.000000,0
1548780234,ap2,m1,5190,40,-58.041885,136.192891,5233055
1548780234,ap4,w1,5230,40,-68.203390,6.500000,91745
1548780234,ap1,w2,2437,20,-45.343195,67.261376,3307369
1548780235,ap3,w3,2462,20,-100.000000,0.000000,0
1548780235,ap2,m1,5190,40,-59.353835,148.971286,3889585
1548780235,ap4,w1,5230,40,-68.051282,6.500000,59965
1548780235,ap1,w2,2437,20,-43.455090,65.941379,3333799
1548780236,ap3,w3,2462,20,-100.000000,0.000000,0
1548780236,ap2,m1,5190,40,-56.719935,143.534302,5350855
1548780236,ap4,w1,5230,40,-67.121212,6.500000,98550
1548780236,ap1,w2,2437,20,-45.113402,65.402918,1986283
1548780237,ap3,w3,2462,20,-100.000000,0.000000,0
1548780237,ap2,m1,5190,40,-57.179207,147.111797,6073855
1548780237,ap4,w1,5230,40,-66.833333,6.500000,108560
1548780237,ap1,w2,2437,20,-41.714286,67.583862,2939869
1548780238,ap3,w3,2462,20,-100.000000,0.000000,0
1548780238,ap2,m1,5190,40,-57.545956,126.841912,4701520
1548780238,ap4,w1,5230,40,-68.829268,6.500000,62395
1548780238,ap1,w2,2437,20,-44.798742,66.189925,3091676
1548780239,ap3,w3,2462,20,-100.000000,0.000000,0
1548780239,ap2,m1,5190,40,-57.324847,147.192657,6338605
1548780239,ap4,w1,5230,40,-69.250000,6.500000,94760
1548780239,ap1,w2,2437,20,-46.120805,64.718822,2947734
1548780240,ap3,w3,2462,20,-100.000000,0.000000,0
1548780240,ap2,m1,5190,40,-56.978068,138.984609,3740885
1548780240,ap4,w1,5230,40,-70.046512,6.500000,66185
1548780240,ap1,w2,2437,20,-46.743119,63.001222,2385593
1548780241,ap3,w3,2462,20,-100.000000,0.000000,0
1548780241,ap2,m1,5190,40,-56.841463,111.704268,453600
1548780241,ap4,w1,5230,40,-69.407407,6.500000,79890
1548780241,ap1,w2,2437,20,-45.700000,66.277773,2501939
1548780242,ap3,w3,2462,20,-100.000000,0.000000,0
1548780242,ap2,m1,5190,40,-57.897837,147.080419,6262310
1548780242,ap4,w1,5230,40,-68.622951,6.500000,91455
1548780242,ap1,w2,2437,20,-45.748387,68.806432,3221387
